Idx;time (epoch);deltaT;deltaDist (km);deltaT(2);cog;sog (kn)
74969;1680438155000;1000;0.001769;=(B4563-B4562);141.98;3.674
74987;1680438156000;1000;0.001690;=(B4564-B4563);138.39;3.469
75002;1680438157000;1000;0.001601;=(B4565-B4564);132.93;3.251
75020;1680438158000;1000;0.001673;=(B4566-B4565);129.55;3.404
75035;1680438159000;1000;0.001614;=(B4567-B4566);130.08;3.499
75050;1680438160000;1000;0.001880;=(B4568-B4567);125.47;3.512
75068;1680438161000;1000;0.001745;=(B4569-B4568);122.0;3.143
75083;1680438162000;1000;0.001800;=(B4570-B4569);118.62;3.456
75101;1680438163000;1000;0.001731;=(B4571-B4570);119.4;3.504
75116;1680438164000;1000;0.001556;=(B4572-B4571);113.56;3.269
75134;1680438165000;1000;0.001793;=(B4573-B4572);109.77;3.503
75149;1680438166000;1000;0.001656;=(B4574-B4573);107.05;3.332
75167;1680438167000;1000;0.001739;=(B4575-B4574);106.53;3.325
75182;1680438168000;1000;0.001875;=(B4576-B4575);106.98;3.636
75200;1680438169000;1000;0.001830;=(B4577-B4576);107.49;3.564
75215;1680438170000;1000;0.001798;=(B4578-B4577);106.35;3.422
75233;1680438171000;1000;0.001879;=(B4579-B4578);101.12;3.717
75248;1680438172000;1000;0.001848;=(B4580-B4579);97.51;3.67
75266;1680438173000;1000;0.001880;=(B4581-B4580);95.28;3.837
75281;1680438174000;1000;0.001970;=(B4582-B4581);91.19;3.806
75296;1680438175000;1000;0.001728;=(B4583-B4582);84.49;3.445
75314;1680438176000;1000;0.001977;=(B4584-B4583);83.01;3.742
75329;1680438177000;1000;0.001999;=(B4585-B4584);84.64;3.805
75347;1680438178000;1000;0.001913;=(B4586-B4585);85.23;3.705
75362;1680438179000;1000;0.001826;=(B4587-B4586);86.11;3.762
75380;1680438180000;1000;0.001842;=(B4588-B4587);91.0;3.741
75395;1680438181000;1000;0.001965;=(B4589-B4588);95.69;4.027
75413;1680438182000;1000;0.002035;=(B4590-B4589);95.01;4.137
75428;1680438183000;1000;0.001967;=(B4591-B4590);90.43;3.735
75446;1680438184000;1000;0.001923;=(B4592-B4591);88.27;3.735
75461;1680438185000;1000;0.001970;=(B4593-B4592);85.66;3.73
75479;1680438186000;1000;0.002096;=(B4594-B4593);86.63;4.098
75494;1680438187000;1000;0.001922;=(B4595-B4594);85.47;3.828
75512;1680438188000;1000;0.002047;=(B4596-B4595);85.53;4.02
75527;1680438189000;1000;0.002043;=(B4597-B4596);86.33;3.91
75542;1680438190000;1000;0.001982;=(B4598-B4597);84.76;3.915
75560;1680438191000;1000;0.002040;=(B4599-B4598);85.25;3.792
75575;1680438192000;1000;0.001986;=(B4600-B4599);86.44;3.864
75593;1680438193000;1000;0.001940;=(B4601-B4600);84.62;3.875
75608;1680438194000;1000;0.002085;=(B4602-B4601);86.56;4.167
75626;1680438195000;1000;0.002026;=(B4603-B4602);86.49;3.93
75641;1680438196000;1000;0.002029;=(B4604-B4603);84.97;4.095
75659;1680438197000;1000;0.002144;=(B4605-B4604);82.44;4.259
75674;1680438198000;1000;0.002241;=(B4606-B4605);81.14;4.35
75692;1680438199000;1000;0.002144;=(B4607-B4606);79.6;4.264
75707;1680438200000;1000;0.001952;=(B4608-B4607);80.1;4.179
75725;1680438201000;1000;0.001968;=(B4609-B4608);80.03;4.116
75740;1680438202000;1000;0.002054;=(B4610-B4609);79.07;4.311
75758;1680438203000;1000;0.002249;=(B4611-B4610);76.97;4.325
75773;1680438204000;1000;0.002144;=(B4612-B4611);77.66;4.146
75791;1680438205000;1000;0.002184;=(B4613-B4612);78.74;4.322
75806;1680438206000;1000;0.002274;=(B4614-B4613);76.53;4.565
75821;1680438207000;1000;0.002392;=(B4615-B4614);76.51;4.6
75839;1680438208000;1000;0.002274;=(B4616-B4615);76.12;4.489
75854;1680438209000;1000;0.002188;=(B4617-B4616);77.71;4.222
75872;1680438210000;1000;0.002144;=(B4618-B4617);77.22;4.521
75887;1680438211000;1000;0.002255;=(B4619-B4618);74.5;4.67
75905;1680438212000;1000;0.002333;=(B4620-B4619);72.97;4.519
75920;1680438213000;1000;0.002174;=(B4621-B4620);71.3;4.374
75938;1680438214000;1000;0.002181;=(B4622-B4621);71.16;4.318
75953;1680438215000;1000;0.002313;=(B4623-B4622);69.76;4.32
75971;1680438216000;1000;0.002269;=(B4624-B4623);65.46;4.464
75986;1680438217000;1000;0.002315;=(B4625-B4624);61.12;4.536
76004;1680438218000;1000;0.002297;=(B4626-B4625);61.42;4.461
76019;1680438219000;1000;0.002305;=(B4627-B4626);59.24;4.556
76037;1680438220000;1000;0.002528;=(B4628-B4627);57.78;4.406
76052;1680438221000;1000;0.002434;=(B4629-B4628);52.66;4.801
76067;1680438222000;1000;0.002490;=(B4630-B4629);51.71;4.781
76085;1680438223000;1000;0.002393;=(B4631-B4630);52.17;4.544
76100;1680438224000;1000;0.002250;=(B4632-B4631);53.09;4.142
76118;1680438225000;1000;0.002163;=(B4633-B4632);49.86;4.299
76133;1680438226000;1000;0.002198;=(B4634-B4633);47.91;4.274
76151;1680438227000;1000;0.002310;=(B4635-B4634);48.86;4.393
76166;1680438228000;1000;0.002428;=(B4636-B4635);51.26;4.464
76184;1680438229000;1000;0.002557;=(B4637-B4636);49.38;4.732
76199;1680438230000;1000;0.002461;=(B4638-B4637);47.41;4.683
76217;1680438231000;1000;0.002465;=(B4639-B4638);44.35;4.728
76232;1680438232000;1000;0.002566;=(B4640-B4639);43.95;5.014
76250;1680438233000;1000;0.002462;=(B4641-B4640);44.63;4.514
76265;1680438234000;1000;0.002390;=(B4642-B4641);43.77;4.439
76283;1680438235000;1000;0.002399;=(B4643-B4642);45.59;4.64
76298;1680438236000;1000;0.002400;=(B4644-B4643);45.51;4.624
76313;1680438237000;1000;0.002306;=(B4645-B4644);43.36;4.437
76331;1680438238000;1000;0.002249;=(B4646-B4645);43.32;4.362
76346;1680438239000;1000;0.002272;=(B4647-B4646);43.24;4.381
76364;1680438240000;1000;0.002252;=(B4648-B4647);42.33;4.506
76379;1680438241000;1000;0.002498;=(B4649-B4648);40.58;4.703
76397;1680438242000;1000;0.002491;=(B4650-B4649);39.02;5.055
76412;1680438243000;1000;0.002610;=(B4651-B4650);36.95;5.16
76430;1680438244000;1000;0.002690;=(B4652-B4651);35.8;4.93
76445;1680438245000;1000;0.002610;=(B4653-B4652);36.95;4.854
76463;1680438246000;1000;0.002430;=(B4654-B4653);34.47;4.716
76478;1680438247000;1000;0.002484;=(B4655-B4654);33.35;4.62
76496;1680438248000;1000;0.002267;=(B4656-B4655);33.7;4.155
76511;1680438249000;1000;0.002312;=(B4657-B4656);34.28;4.445
76529;1680438250000;1000;0.002282;=(B4658-B4657);36.61;4.174
76544;1680438251000;1000;0.002229;=(B4659-B4658);36.66;4.218
76559;1680438252000;1000;0.002326;=(B4660-B4659);36.53;4.506
76577;1680438253000;1000;0.002326;=(B4661-B4660);37.17;4.53
76592;1680438254000;1000;0.002394;=(B4662-B4661);38.76;4.463
76610;1680438255000;1000;0.002358;=(B4663-B4662);39.21;4.512
76625;1680438256000;1000;0.002284;=(B4664-B4663);37.94;4.309
76643;1680438257000;1000;0.002252;=(B4665-B4664);36.73;4.161
76658;1680438258000;1000;0.002191;=(B4666-B4665);33.76;4.099
76676;1680438259000;1000;0.002188;=(B4667-B4666);30.59;4.025
76691;1680438260000;1000;0.002131;=(B4668-B4667);30.38;4.323
76709;1680438261000;1000;0.002162;=(B4669-B4668);31.29;4.086
76724;1680438262000;1000;0.002212;=(B4670-B4669);31.19;4.287
76742;1680438263000;1000;0.002147;=(B4671-B4670);34.3;4.275
76757;1680438264000;1000;0.002248;=(B4672-B4671);37.95;4.261
76775;1680438265000;1000;0.002117;=(B4673-B4672);39.13;4.147
76790;1680438266000;1000;0.002078;=(B4674-B4673);41.82;3.927
